"doc_id","text"
1395981074480570368,"peringatan cuaca wilayah papua mei selengkapnya klik tautan "
1395979820111073280,"update peringatan cuaca wilayah banten tgl mei pkl wib prakirawan bmkg banten "
1395977168136544256,"peringatan cuaca wilayah gorontalo mei selengkapnya klik tautan "
1395976635245944832,"peringatan cuaca wilayah gorontalo mei selengkapnya klik tautan "
1395970498782060544,"peringatan cuaca wilayah maluku mei selengkapnya klik tautan "
1395969384183582720,"peringatan cuaca wilayah kalimantan barat mei selengkapnya klik tautan "
1395969171612078080,"peringatan cuaca wilayah lampung mei selengkapnya klik tautan "
1395966727519805440,"peringatan cuaca wilayah gorontalo mei selengkapnya klik tautan "
1395961277466386432,"peringatan cuaca wilayah sumatera selatan mei selengkapnya klik tautan "
1395957363681546240,"peringatan cuaca wilayah kepulauan bangka belitung mei selengkapnya klik tautan "
1395949404201185280,"peringatan cuaca wilayah jabodetabek mei selengkapnya klik tautan "
1395949232268353536,"update peringatan cuaca wilayah jabodetabek tgl mei pkl wib prakirawan bmkg pusat "
1395934862486343680,"peringatan cuaca wilayah kepulauan riau mei selengkapnya klik tautan "
1395931185893703680,"peringatan cuaca wilayah maluku mei selengkapnya klik tautan "
1395926860647714816,"peringatan cuaca wilayah kepulauan bangka belitung mei selengkapnya klik tautan "
1395924344606380032,"peringatan cuaca wilayah papua mei selengkapnya klik tautan "
1395914184332701696,"peringatan cuaca wilayah sulawesi tenggara mei selengkapnya klik tautan "
1395911808662179840,"peringatan cuaca wilayah kepulauan bangka belitung mei selengkapnya klik tautan "
1395883705151877120,"peringatan cuaca wilayah kepulauan bangka belitung mei selengkapnya klik tautan "
1395880757961265152,"peringatan cuaca wilayah maluku mei selengkapnya klik tautan "
1395878259108114432,"peringatan cuaca wilayah sulawesi tenggara mei selengkapnya klik tautan "
1395877900008648704,"peringatan cuaca wilayah jambi mei selengkapnya klik tautan "
1395876483273396224,"peringatan cuaca wilayah riau mei selengkapnya klik tautan "
